R,L
430,641
431,431
432,432
432,53
432,281
432,1213
432,1041
432,1620
432,977
432,701
433,433
434,434
434,653
434,26
434,40
435,435
435,303
435,200
435,114
435,47
435,421
435,53
435,187
435,430
435,354
435,52
435,292
435,50
435,1645
435,514
436,436
436,50
436,593
436,52
436,1645
436,390
436,423
437,437
437,438
437,512
437,513
437,423
437,515
437,596
437,597
437,1343
437,1344
437,1345
437,989
438,438
438,437
438,593
438,354
438,1718
438,596
438,425
438,1525
438,1273
438,423
438,2179
438,1562
438,1065
438,1599
439,439
439,444
439,445
439,1424
439,287
439,991
439,807
439,1116
440,440
440,443
440,110
440,572
440,217
441,441
441,38
441,227
441,15
441,449
441,769
441,261
441,801
441,453
441,34
441,298
441,24
441,253
441,212
441,180
441,1115
442,442
442,73
442,56
442,110
442,107
442,444
442,70
442,217
442,104
442,809
442,74
442,1115
442,57
442,78
442,142
442,1074
442,769
442,268
443,443
443,440
443,444
443,445
443,194
443,2077
444,444
444,439
444,442
444,443
444,110
444,107
444,57
444,525
444,74
444,70
444,268
444,1424
444,769
444,1340
444,564
444,809
444,1074
444,1551
444,69
445,445
445,439
445,443
445,1423
445,1230
445,1372
445,1886
445,1425
445,806
445,2314
446,446
446,18
446,230
446,967
446,1451
446,2063
446,1642
447,447
447,347
447,43
447,108
447,23
447,570
447,602
447,335
447,842
447,469
447,266
447,817
447,414
447,415
447,521
447,267
447,337
447,804
447,122
447,729
447,690
447,981
447,381
447,755
447,621
447,36
447,915
447,408
447,630
448,448
448,43
448,203
448,266
448,1054
448,1142
448,122
448,337
448,521
449,449
449,54
449,43
449,23
449,35
449,107
449,38
449,410
449,12
449,122
449,668
449,4
449,34
449,110
449,672
449,24
449,31
449,180
449,212
449,56
449,801
449,264
449,111
449,197
449,539
449,70
449,769
449,144
449,73
449,25
449,226
449,137
449,40
449,489
449,57
449,735
449,441
449,5
449,453
449,13
449,6
449,734
449,829
449,676
449,491
449,238
449,821
449,259
450,450
450,1713
450,1623
450,1509
450,1847
450,1438
450,617
450,1851
450,63
451,451
451,299
451,186
451,522
451,344
451,249
451,623
451,968
452,452
452,364
452,32
452,773
453,453
453,322
453,132
453,272
453,4
453,35
453,38
453,41
453,226
453,5
453,449
453,336
453,24
453,460
453,702
453,378
453,81
453,313
453,530
453,225
453,186
453,253
453,205
453,441
453,190
454,454
454,153
454,291
454,913
454,813
454,191
454,194
454,1107
455,455
455,322
455,478
455,595
455,541
455,210
455,1086
455,1234
455,1512
455,1786
455,270
456,456
456,272
456,472
456,229
456,210
456,206
456,340
456,207
456,1530
456,284
456,115
457,457
457,727
457,846
457,1014
458,458
458,1134
458,1410
458,1869
458,1638
459,459
460,460
460,253
460,702
460,453
460,378
460,186
460,225
460,658
460,530
460,336
460,661
460,132
460,1358
460,660
460,664
460,343
460,322
460,2030
460,567
460,1367
461,461
461,533
461,1258
461,1456
462,462
462,50
462,224
462,390
462,1598
463,463
463,81
463,54
463,35
463,12
463,14
463,136
463,29
463,26
463,93
463,20
463,47
463,352
463,98
463,211
463,32
463,137
463,216
463,94
463,89
463,186
463,205
463,5
463,31
463,974
463,223
463,272
463,226
463,78
463,336
463,225
463,208
463,41
463,74
464,464
464,81
464,54
464,168
464,511
464,77
464,6
464,13
464,58
464,14
464,519
464,76
464,249
464,505
464,388
464,364
465,465
465,793
465,2132
466,466
466,467
466,468
467,467
467,466
467,468
467,621
467,956
467,2252
468,468
468,140
468,466
468,467
468,621
468,745
468,88
468,296
468,147
468,352
468,158
468,849
468,2186
468,1235
469,469
469,471
469,49
469,53
469,817
469,516
469,447
469,673
469,821
469,372
470,470
470,1285
470,1235
471,471
471,469
471,477
471,374
471,65
471,1183
472,472
472,456
472,340
472,196
472,137
472,272
472,206
472,210
472,226
472,205
472,506
472,300
472,115
472,46
472,336
472,261
472,246
472,207
472,1100
472,692
473,473
474,474
474,283
474,1188
474,1278
475,475
476,476
476,501
477,477
477,480
477,49
477,516
477,385
477,471
477,1183
478,478
478,455
478,595
479,479
479,815
479,23
479,36
479,690
479,413
479,602
479,921
479,416
479,1201
479,414
479,2074
479,2075
479,842
479,1042
479,335
479,981
479,915
479,653
479,1126
479,236
479,1964
479,1506
480,480
480,477
480,928
480,535
480,1479
481,481
481,102
482,482
482,544
482,1814
483,483
483,360
483,535
483,835
484,484
484,916
484,174
484,175
484,846
485,485
485,994
485,1554
485,2284
486,486
486,937
486,2072
487,487
487,91
488,488
488,93
488,98
488,174
488,147
488,974
488,208
488,1284
488,175
488,172
488,234
488,1927
488,236
488,1854
489,489
489,490
489,73
489,226
489,74
489,57
489,491
489,54
489,238
489,70
489,539
489,264
489,733
489,734
489,35
489,735
489,736
489,223
489,197
489,107
489,38
489,136
489,111
489,6
489,724
489,142
489,110
489,41
489,240
489,71
489,34
489,259
489,829
489,56
489,825
489,13
489,24
489,769
489,449
489,668
489,672
489,647
489,1270
489,1177
489,531
490,490
490,489
490,736
490,1067
491,491
491,489
491,38
491,449
491,259
492,492
492,226
492,369
492,522
493,493
493,136
493,190
493,6
493,163
493,517
493,138
494,494
494,304
494,1539
494,975
494,256
495,495
495,1092
495,2255
496,496
496,500
496,752
497,497
498,498
498,500
498,689
498,560
498,577
498,2
498,505
498,1615
498,388
498,1176
498,511
499,499
499,500
499,383
499,385
499,384
499,1962
500,500
500,496
500,498
500,499
500,397
500,149
500,1622
500,792
500,2237
500,795
501,501
501,121
501,114
501,200
501,421
501,113
501,699
501,593
501,52
501,120
501,326
501,354
501,50
501,65
501,596
501,476
502,502
503,503
503,288
503,1799
503,2201
503,1944
503,1933
503,1956
503,1133
504,504
505,505
505,352
505,6
505,216
505,13
505,755
505,110
505,153
505,1
505,9
505,37
505,129
505,111
505,196
505,149
505,464
505,792
505,498
505,689
506,506
506,579
506,55
506,261
506,206
506,190
506,1208
506,272
506,472
506,207
506,210
507,507
507,1067
507,384
507,1618
507,1033
508,508
508,921
508,2011
508,819
509,509
509,1423
509,1372
509,1886
509,992
509,1052
509,1230
509,1115
509,1047
509,1425
509,598
509,1241
509,1782
510,510
510,372
510,360
510,49
510,128
510,51
510,340
510,1338
510,975
510,312
510,535
511,511
511,344
511,205
511,76
511,296
511,464
511,623
511,9
511,498
512,512
512,437
512,515
512,654
512,1277
512,1237
512,1343
512,1803
513,513
513,437
513,1957
513,1509
513,654
514,514
514,310
514,292
514,131
514,1645
514,1376
514,65
514,435
514,1193
515,515
515,512
515,437
515,1663
515,1488
515,1090
516,516
516,519
516,186
516,477
516,469
516,77
516,1064
517,517
517,519
517,54
517,186
517,196
517,348
517,136
517,104
517,91
517,13
517,35
517,6
517,226
517,81
517,272
517,138
517,493
517,76
518,518
518,861
518,1236
518,214
519,519
519,516
519,517
519,186
519,348
519,109
519,77
519,560
519,376
519,253
519,464
519,792
520,520
520,2028
521,521
521,196
521,266
521,122
521,203
521,43
521,447
521,448
521,267
521,108
522,522
522,299
522,186
522,451
522,557
522,711
522,300
522,113
522,492
522,759
522,115
522,325
522,306
522,657
522,650
522,630
523,523
523,680
523,766
523,606
524,524
524,2164
525,525
525,4
525,110
525,347
525,35
525,111
525,217
525,12
525,196
525,73
525,78
525,104
525,13
525,40
525,36
525,142
525,57
525,70
525,38
525,6
525,602
525,335
525,444
525,41
525,23
525,266
525,792
525,126
525,20
525,89
525,153
525,216
525,1126
525,337
525,414
525,122
525,352
525,32
525,1134
525,327
525,203
525,981
525,638
525,43
525,341
526,526
526,1651
526,1208
527,527
527,111
527,1641
527,390
527,575
527,831
528,528
528,529
528,284
528,1607
528,1415
529,529
529,528
529,1195
529,83
529,2347
529,1415
530,530
530,533
530,453
530,225
530,226
530,336
530,264
530,733
530,460
530,378
530,132
530,702
530,539
530,658
530,238
530,554
530,774
531,531
531,533
531,951
531,197
531,554
531,539
531,264
531,1086
531,489
531,259
531,263
531,240
531,733
531,676
532,532
533,533
533,530
533,531
533,740
533,264
533,96
533,238
533,554
533,774
533,1258
533,313
533,263
533,539
533,240
533,461
533,2
534,534
534,836
534,424
534,1975
534,1401
534,1885
534,1611
534,67
535,535
535,1611
535,483
535,510
535,1180
535,480
535,1188
535,1343
535,1664
535,1179
536,536
536,286
536,291
536,688
536,1055
536,352
536,1048
536,961
536,904
536,988
537,537
538,538
538,1100
538,1717
539,539
539,238
539,70
539,489
539,264
539,57
539,733
539,735
539,736
539,56
539,41
539,668
539,672
539,197
539,263
539,110
539,13
539,223
539,38
539,449
539,212
539,24
539,226
539,74
539,72
539,237
539,1258
539,769
539,554
539,531
539,198
539,1096
539,647
539,81
539,313
539,240
539,676
539,71
539,829
539,107
539,533
539,259
539,530
540,540
540,1762
540,1917
541,541
541,224
541,98
541,455
541,50
541,699
541,556
541,130
541,701
542,542
542,544
542,1501
542,1503
542,1579
542,1292
542,424
543,543
543,873
543,1664
543,1283
543,1004
544,544
544,542
544,482
544,2059
544,1755
544,1929
544,1760
544,1814
545,545
545,214
545,2227
546,546
546,931
546,916
546,932
546,833
546,2050
546,1392
546,1245
546,1901
546,1069
547,547
547,266
547,853
547,947
547,1364
547,1225
547,2152
548,548
549,549
549,1570
549,328
549,903
549,828
549,135
550,550
550,1877
550,2290
550,2361
550,1682
550,2245
551,551
551,1637
551,981
552,552
552,846
553,553
554,554
554,264
554,748
554,647
554,313
554,197
554,2
554,539
554,531
554,259
554,110
554,1435
554,668
554,238
554,533
554,71
554,736
554,733
554,263
554,740
554,672
554,530
555,555
556,556
556,19
556,47
556,699
556,224
556,541
556,390
556,64
556,130
556,292
556,50
556,27
556,701
556,421
556,187
557,557
557,650
557,522
558,558
558,2076
559,559
559,166
559,1699
560,560
560,76
560,77
560,519
560,6
560,498
560,388
560,1
561,561
561,2378
562,562
562,387
562,2307
562,1172
562,2033
562,2239
562,1986
562,2310
563,563
563,1332
564,564
564,444
564,977
564,1115
564,1620
564,1500
565,565
565,2269
566,566
566,1725
566,1391
566,1883
566,1491
566,1251
567,567
567,253
567,702
567,166
567,378
567,132
567,658
567,460
568,568
568,1953
569,569
569,2380
569,2279
569,2059
569,2241
570,570
570,125
570,123
570,447
570,770
570,727
570,347
570,902
570,1570
571,571
571,2363
571,2348
571,2013
572,572
572,440
572,1115
572,1357
572,345
572,1511
572,680
572,2052
573,573
573,574
573,575
573,1292
573,2064
573,2168
573,273
573,2181
573,275
573,1634
573,2182
573,1488
573,1610
574,574
574,573
574,2316
574,1920
574,2351
574,2181
574,2003
574,2287
574,1832
574,2168
575,575
575,573
575,527
575,390
575,1180
575,1641
575,1698
576,576
576,266
576,853
576,337
576,43
576,915
576,414
576,236
576,416
576,1134
576,602
576,413
576,277
576,415
576,36
576,1126
577,577
577,168
577,9
577,498
577,383
578,578
578,1770
578,1413
579,579
579,506
579,137
579,226
579,35
579,196
579,58
579,104
579,340
579,336
579,1124
579,25
579,1208
579,190
579,207
579,692
579,202
579,245
579,230
579,206
579,761
579,1227
579,46
579,1143
579,413
579,211
579,246
579,325
580,580
580,239
581,581
581,583
581,319
581,2242
581,820
581,1721
581,1225
582,582
582,36
582,818
582,820
582,1682
582,1683
582,915
582,1409
582,1412
582,822
582,1741
583,583
583,581
583,1347
583,1522
583,1890
584,584
584,89
584,88
584,286
584,587
584,26
584,94
584,604
584,158
584,98
584,352
584,147
584,609
584,341
584,900
584,208
584,331
584,350
584,213
584,290
585,585
585,686
585,687
585,153
585,152
586,586
586,588
586,1048
586,938
587,587
587,286
587,584
587,174
587,1420
587,688
587,686
587,1048
587,95
587,833
587,731
587,1055
588,588
588,586
588,708
588,687
588,1569
588,1408
588,777
588,2189
588,1048
588,2355
588,1679
588,862
589,589
589,858
589,2296
589,2081
589,1985
589,2177
590,590
590,990
590,1904
590,1690
590,1513
591,591
591,1432
592,592
593,593
593,596
593,501
593,436
593,438
593,354
593,1562
593,130
593,1525
593,421
593,704
593,1844
593,699
593,2142
594,594
594,1086
594,149
594,795
595,595
595,478
595,455
595,1234
596,596
596,423
596,593
596,50
596,437
596,1343
596,52
596,1277
596,224
596,1459
596,130
596,301
596,1562
596,699
596,421
596,438
596,1237
596,501
596,936
596,425
596,700
596,1507
597,597
597,437
597,1343
597,1085
597,1776
597,888
597,1706
597,972
597,1636
597,2106
597,1995
597,2165
597,1719
598,598
598,1423
598,1425
598,992
598,509
598,1724
599,599
599,600
599,601
599,1156
599,2061
599,2281
600,600
600,599
600,601
600,705
600,1253
600,1466
600,1971
600,1362
601,601
601,599
601,600
601,1713
601,2306
601,66
601,1311
601,1776
601,1317
601,1636
601,2373
601,1665
602,602
602,414
602,13
602,23
602,817
602,36
602,479
602,690
602,413
602,820
602,43
602,821
602,410
602,525
602,335
602,842
602,447
602,46
602,122
602,415
602,35
602,416
602,38
602,246
602,266
602,337
602,576
602,804
602,236
602,341
602,126
602,40
602,921
602,638
602,1126
602,1042
602,934
602,89
602,981
602,653
602,678
602,381
602,2074
602,915
602,1134
603,603
603,1529
604,604
604,286
604,584
604,634
604,929
604,1094
604,1245
604,900
605,605
605,1448
606,606
606,1171
606,523
606,766
606,885
606,372
606,2350
607,607
607,397
607,1873
607,273
607,764
607,2028
607,1896
607,1549
608,608
608,132
609,609
609,584
609,938
610,610
610,26
610,4
610,93
610,352
610,343
611,611
611,1900
611,1930
611,1612
612,612
612,900
612,1903
612,158
612,1083
612,685
612,938
612,2208
612,798
613,613
613,1181
613,1379
613,807
614,614
614,761
614,247
615,615
615,1523
616,616
616,377
616,186
616,253
616,664
617,617
617,618
617,1219
617,1553
617,1894
617,1775
617,1970
617,1903
617,2183
617,688
617,450
617,1111
617,2290
617,2358
618,618
618,617
618,2328
618,1088
618,1019
618,1597
619,619
619,1617
619,907
619,2358
620,620
620,93
620,195
620,849
620,291
621,621
621,104
621,88
621,121
621,223
621,468
621,85
621,352
621,147
621,20
621,93
621,142
621,267
621,74
621,328
621,115
621,296
621,268
621,108
621,414
621,272
621,210
621,1339
621,140
621,333
621,208
621,337
621,447
621,327
621,906
621,634
621,467
622,622
622,80
623,623
623,121
623,76
623,58
623,1143
623,32
623,299
623,511
623,451
623,1072
623,344
623,325
624,624
624,1425
624,1466
624,2074
624,919
624,1034
624,2016
625,625
625,1489
626,626
626,168
626,1211
626,388
626,169
627,627
627,347
627,990
627,61
627,1015
627,1054
627,165
627,934
627,1134
627,2321
628,628
628,629
628,1168
628,1015
628,1430
629,629
629,628
629,1486
629,2200
629,2354
629,1015
629,1950
629,2385
629,990
629,1945
629,1147
630,630
630,337
630,23
630,522
630,115
630,759
630,447
631,631
631,62
631,167
631,297
631,954
631,759
631,1530
631,1330
632,632
632,137
632,924
633,633
633,904
633,139
633,2186
634,634
634,959
634,849
634,174
634,604
634,171
634,88
634,153
634,290
634,621
634,833
634,1473
635,635
635,2079
635,1458
635,2361
636,636
636,1141
637,637
637,639
637,1389
637,1783
637,2113
637,2111
638,638
638,38
638,40
638,335
638,266
638,43
638,341
638,337
638,13
638,1134
638,1054
638,1225
638,23
638,36
638,690
638,921
638,525
638,602
638,1126
638,1201
638,821
638,407
638,1409
638,409
638,122
638,1412
638,842
638,1200
638,841
638,1777
638,818
638,817
638,820
638,1676
638,915
638,800
639,639
639,637
639,1721
639,1201
639,402
639,834
640,640
640,752
640,1710
641,641
641,430
642,642
642,644
642,920
642,1680
642,1635
643,643
643,723
643,2049
644,644
644,642
644,920
644,938
645,645
645,711
645,1184
646,646
647,647
647,189
647,264
647,70
647,38
647,240
647,41
647,676
647,197
647,554
647,539
647,489
647,238
647,259
647,851
648,648
648,2224
648,748
649,649
649,1470
649,1871
650,650
650,101
650,303
650,557
650,77
650,430
650,58
650,188
650,711
650,522
650,1227
651,651
651,377
652,652
652,216
652,828
652,327
652,142
652,153
652,1322
652,150
652,32
652,215
652,1869
652,135
652,903
653,653
653,434
653,246
653,842
653,414
653,236
653,602
653,1964
653,36
653,2074
653,915
653,479
653,1126
654,654
654,512
654,1465
654,936
654,513
654,1664
654,1647
655,655
655,189
655,1766
655,1456
655,1325
655,1842
656,656
656,730
656,1748
656,1182
656,1316
656,2347
657,657
657,522
658,658
658,660
658,132
658,662
658,322
658,186
658,313
658,664
658,253
658,702
658,1358
658,460
658,378
658,567
658,1231
658,530
659,659
659,1000
659,1851
660,660
660,658
660,113
660,661
660,132
660,322
660,378
660,1299
660,9
660,702
660,460
660,1294
660,1231
660,1358
660,1615
661,661
661,113
661,660
661,322
661,1020
661,460
661,378
661,1965
661,166
662,662
662,658
662,1229
662,1967
662,2292
663,663
664,664
664,76
664,253
664,166
664,702
664,658
664,132
664,460
664,378
664,225
664,616
665,665
666,666
666,1400
667,667
667,263
668,668
668,449
668,539
668,240
668,264
668,489
668,197
668,1096
668,554
668,70
668,736
668,263
668,748
668,733
669,669
669,70
669,809
670,670
670,133
670,2348
670,2101
671,671
671,2233
672,672
672,110
672,449
672,539
672,264
672,238
672,1297
672,198
672,489
672,733
672,769
672,71
672,736
672,259
672,554
673,673
673,381
673,65
673,469
674,674
674,381
674,66
674,374
674,1433
674,1865
675,675
675,234
675,698
676,676
676,226
676,197
676,264
676,647
676,238
676,70
676,449
676,539
676,259
676,189
676,531
677,677
677,1951
678,678
678,243
678,5
678,246
678,4
678,35
678,40
678,137
678,341
678,180
678,38
678,23
678,94
678,414
678,602
678,769
679,679
679,216
679,327
679,831
680,680
680,105
680,885
680,523
680,572
681,681
681,1357
681,69
682,682
682,1016
683,683
683,801
684,684
684,846
684,153
684,152
685,685
685,2051
685,2053
685,612
686,686
686,687
686,585
686,688
686,1245
686,1420
686,931
686,1923
686,587
686,2062
686,289
686,1775
687,687
687,686
687,585
687,688
687,777
687,1035
687,1408
687,2098
687,588
687,2101
687,830
688,688
688,686
688,687
688,536
688,286
688,1048
688,1036
688,289
688,1577
688,290
688,1731
688,1245
688,1420
688,587
688,1035
688,830
688,1775
688,1219
688,617
689,689
689,498
689,505
689,1369
689,102
689,129
689,9
689,149
689,1240
690,690
690,729
690,23
690,817
690,36
690,479
690,818
690,820
690,602
690,800
690,43
690,410
690,414
690,40
690,1126
690,266
690,337
690,415
690,638
690,921
690,122
690,1409
690,447
690,335
690,981
690,842
690,1964
690,381
690,915
690,407
690,2074
691,691
691,764
692,692
692,579
692,190
692,202
692,143
692,230
692,340
692,246
692,209
692,206
692,1815
692,261
692,472
692,207
693,693
693,2063
693,2107
693,1649
694,694
694,695
694,1203
695,695
695,694
695,2264
695,2029
695,2189
695,777
695,1593
696,696
697,697
698,698
698,289
698,675
699,699
699,50
699,701
699,501
699,556
699,541
699,354
699,52
699,596
699,425
699,1453
699,421
699,593
700,700
700,596
700,835
700,1817
700,2142
700,316
700,1311
701,701
701,699
701,50
701,130
701,237
701,421
701,281
701,301
701,53
701,52
701,556
701,541
701,1215
701,1525
701,432
701,1507
702,702
702,16
702,186
702,1231
702,253
702,166
702,664
702,460
702,453
702,378
702,658
702,132
702,567
702,225
702,660
702,530
702,313
702,1020
703,703
704,704
704,593
704,425
704,1844
704,1776
705,705
705,1445
705,600
705,1955
705,2329
706,706
706,707
706,2359
706,2376
706,2077
706,1328
706,2133
707,707
707,706
707,2043
707,2001
707,2217
707,1766
708,708
708,588
708,1048
708,1408
708,331
708,2189
708,1834
708,1692
708,1032
708,2108
709,709
709,1692
709,1408
709,780
709,1032
710,710
710,1035
710,399
710,830
710,1970
710,1679
710,1569
711,711
711,712
711,713
711,715
711,201
711,522
711,645
711,650
711,1227
712,712
712,711
712,336
712,1174
712,1171
712,1184
713,713
713,711
714,714
714,1989
714,1779
714,1652
714,2043
714,1235
714,1781
714,1825
714,2247
715,715
715,711
715,113
715,1235
716,716
716,21
716,717
716,1060
716,1900
716,2102
716,1398
716,1642
716,2277
717,717
717,716
717,21
717,836
717,960
717,1642
718,718
719,719
719,1112
719,1980
719,1646
720,720
720,1072
721,721
722,722
722,2001
722,1277
722,1099
723,723
723,643
723,1923
723,1149
723,976
723,1486
724,724
724,489
724,1888
724,1988
725,725
725,728
725,1432
725,1677
725,1077
725,2059
725,1760
725,1362
725,2380
726,726
727,727
727,570
727,457
727,846
727,33
727,45
728,728
728,725
728,1079
728,1865
728,1077
729,729
729,690
729,122
729,23
729,846
729,48
729,342
729,266
729,337
729,43
729,447
729,126
729,75
729,416
729,971
730,730
730,206
730,656
731,731
731,913
731,587
731,833
732,732
733,733
733,489
733,539
733,736
733,264
733,238
733,313
733,672
733,1096
733,240
733,71
733,197
733,259
733,530
733,1435
733,554
733,198
733,531
733,829
733,263
733,668
734,734
734,489
734,209
734,449
734,143
735,735
735,489
735,57
735,137
735,539
735,35
735,38
735,264
735,223
735,24
735,197
735,20
735,73
735,302
735,93
735,98
735,352
735,85
735,107
735,136
735,4
735,26
735,361
735,226
735,769
735,54
735,5
735,449
735,41
735,34
735,89
735,180
736,736
736,490
736,489
736,733
736,539
736,259
736,197
736,264
736,1096
736,554
736,668
736,672
736,1304
737,737
737,1322
738,738
738,1611
738,2281
738,1973
738,2054
738,2201
738,1875
739,739
740,740
740,264
740,533
740,238
740,1808
740,554
741,741
741,2083
742,742
742,404
742,2311
742,1281
742,1289
742,2118
743,743
743,225
743,340
743,1469
743,1437
744,744
744,192
745,745
745,747
745,468
745,1605
745,2186
746,746
746,987
746,1202
746,1256
746,1078
746,1798
746,1933
747,747
747,745
747,1593
748,748
748,554
748,668
748,59
748,648
749,749
749,1642
749,932
749,852
749,1028
749,1449
749,806
749,1626
749,2215
750,750
750,1379
751,751
751,1171
751,1591
752,752
752,496
752,640
753,753
753,336
753,1184
753,46
753,944
754,754
754,1006
755,755
755,505
755,122
755,267
755,41
755,37
755,108
755,43
755,337
755,34
755,447
755,266
756,756
756,1227
756,1323
757,757
757,59
758,758
758,1705
758,1703
758,925
758,2081
759,759
759,299
759,522
759,414
759,1530
759,1527
759,277
759,383
759,51
759,385
759,297
759,1125
759,630
759,1630
759,631
760,760
761,761
761,614
761,1072
761,579
761,344
761,1548
762,762
762,281
762,53
762,114
762,301
762,791
762,382
762,310
762,50
762,400
762,224
763,763
764,764
764,273
764,1272
764,607
764,2028
764,1540
764,1623
764,691
765,765
765,1283
765,1595
766,766
766,836
766,523
766,606
767,767
767,1818
767,2310
768,768
768,2255
768,2261
769,769
769,13
769,4
769,197
769,73
769,110
769,78
769,57
769,111
769,5
769,144
769,35
769,70
769,449
769,12
769,735
769,264
769,94
769,223
769,216
769,89
769,136
769,6
769,489
769,217
769,341
769,38
769,40
769,539
769,441
769,24
769,829
769,41
769,25
769,347
769,34
769,442
769,672
769,444
769,43
769,327
769,678
770,770
770,570
771,771
771,1884
771,863
772,772
772,1361
773,773
773,32
773,116
773,364
773,452
774,774
774,533
774,1258
774,530
775,775
775,1026
776,776
776,2117
776,1689
777,777
777,687
777,1834
777,2189
777,1408
777,2101
777,588
777,1048
777,695
777,1577
778,778
778,1630
779,779
779,1638
779,420
779,1780
780,780
780,709
780,985
780,2072
781,781
781,65
781,2125
782,782
782,827
783,783
783,274
783,142
783,1493
783,391
783,1698
783,255
784,784
785,785
785,1123
785,428
785,211
785,82
785,206
786,786
786,50
786,787
786,248
786,1465
786,1041
786,1215
786,835
786,936
786,1483
786,1817
787,787
787,786
787,350
787,1131
787,814
788,788
788,1165
788,1167
788,1352
789,789
789,1140
789,882
789,891
789,2034
789,1193
789,131
789,1866
790,790
790,2173
790,1503
790,1459
791,791
791,314
791,114
791,762
791,382
791,52
791,1213
791,224
791,1079
791,19
791,967
791,1939
792,792
792,142
792,525
792,216
792,153
792,1256
792,904
792,519
792,505
792,327
792,813
792,500
792,1193
793,793
793,953
793,465
793,2132
793,2319
794,794
794,235
794,270
795,795
795,1621
795,500
795,594
795,371
795,1821
795,129
795,2231
796,796
796,1064
796,379
797,797
797,2119
797,1841
798,798
798,2101
798,612
799,799
799,2018
799,1153
799,1580
799,2243
799,1579
800,800
800,817
800,36
800,690
800,818
800,820
800,43
800,1126
800,407
800,1409
800,638
801,801
801,449
801,34
801,38
801,683
801,212
801,24
801,441
802,802
802,1761
802,1228
802,1965
802,1315
803,803
803,1513
803,1200
803,1313
803,2196
803,1421
804,804
804,414
804,602
804,413
804,447
804,1506
804,820
804,1536
804,2105
804,416
804,2345
805,805
805,43
805,36
805,410
805,75
806,806
806,445
806,749
806,2215
806,1424
807,807
807,991
807,439
807,613
807,1549
807,2378
808,808
809,809
809,70
809,442
809,444
809,669
809,843
809,240
810,810
810,1756
811,811
811,1355
811,1245
811,2038
811,964
811,1439
812,812
812,813
812,176
812,152
813,813
813,812
813,148
813,1152
813,1256
813,1096
813,147
813,271
813,913
813,981
813,454
813,987
813,792
813,329
813,178
813,1144
813,1989
814,814
814,1722
814,2101
814,350
814,787
815,815
815,479
815,819
815,1890
815,1486
815,1721
816,816
817,817
817,23
817,36
817,690
817,818
817,820
817,602
817,800
817,43
817,469
817,266
817,447
817,337
817,1126
817,374
817,335
817,915
817,638
817,1409
817,1201
817,842
818,818
818,817
818,36
818,690
818,820
818,800
818,43
818,822
818,582
818,638
818,1409
818,841
818,1201
818,1741
818,1126
818,915
818,921
818,842
818,1964
818,1721
818,409
818,1412
819,819
819,815
819,2011
819,508
819,921
819,1676
819,318
819,1201
819,2075
820,820
820,23
820,817
820,36
820,690
820,818
820,602
820,800
820,43
820,410
820,1126
820,337
820,582
820,266
820,921
820,414
820,409
820,335
820,1777
820,804
820,915
820,581
820,638
820,308
820,415
820,407
820,1409
821,821
821,36
821,37
821,413
821,602
821,43
821,410
821,842
821,51
821,122
821,180
821,361
821,1140
821,311
821,337
821,303
821,469
821,341
821,266
821,353
821,421
821,1042
821,416
821,236
821,638
821,449
821,430
821,128
821,369
821,372
822,822
822,818
822,33
822,999
822,582
822,339
822,1409
822,1239
823,823
823,263
823,262
823,2032
824,824
824,2319
824,252
824,1394
825,825
825,1074
825,489
825,262
826,826
827,827
827,2269
827,782
828,828
828,831
828,832
828,216
828,327
828,347
828,652
828,876
828,902
828,126
828,349
828,150
828,215
828,1222
828,903
828,1322
828,328
828,1007
828,971
828,549
828,1849
829,829
829,489
829,259
829,264
829,769
829,38
829,449
829,539
829,110
829,733
830,830
830,331
830,1035
830,1055
830,286
830,710
830,688
830,1036
830,161
830,687
831,831
831,828
831,832
831,216
831,327
831,347
831,876
831,902
831,903
831,1322
831,215
831,150
831,1007
831,2160
831,527
831,679
831,1849
831,2234
831,1354
832,832
832,828
832,831
832,347
832,150
832,1339
832,2160
832,1455
832,1322
832,2285
833,833
833,290
833,849
833,546
833,291
833,587
833,213
833,731
833,634
834,834
834,2179
834,639
834,2272
834,1421
835,835
835,50
835,193
835,1465
835,936
835,1140
835,248
835,1166
835,786
835,394
835,1525
835,1215
835,483
835,700
835,1041
835,359
836,836
836,98
836,352
836,26
836,60
836,361
836,941
836,228
836,534
836,147
836,202
836,766
836,717
837,837
837,1765
837,2275
837,2272
838,838
839,839
839,1050
839,908
840,840
840,1727
841,841
841,638
841,1409
841,1201
841,818
841,2323
841,1721
841,1777
841,319
841,1796
842,842
842,602
842,335
842,821
842,447
842,410
842,981
842,653
842,638
842,690
842,236
842,381
842,2074
842,1201
842,479
842,1042
842,1126
842,36
842,818
842,817
842,933
842,915
843,843
843,809
843,1357
844,844
845,845
845,2059
846,846
846,48
846,175
846,286
846,243
846,33
846,26
846,342
846,729
846,93
846,684
846,40
846,341
846,126
846,174
846,172
846,552
846,234
846,153
846,457
846,1780
846,410
846,216
846,152
846,159
846,484
846,1434
846,1077
846,1083
846,158
846,727
847,847
847,10
847,44
847,1755
847,1718
847,1406
847,1278
848,848
849,849
849,833
849,174
849,333
849,98
849,93
849,195
849,271
849,620
849,634
849,68
849,468
849,88
849,147
849,291
849,1051
850,850
850,1012
850,1102
850,1815
850,2264
851,851
851,294
851,1333
851,647
852,852
852,932
852,749
852,1879
853,853
853,266
853,337
853,576
853,1225
853,416
853,1134
853,933
853,319
